"Points:0","Points:1","Points:2"
-7.79800e-03,-3.33020e-02,1.43710e-02
-1.15020e-02,-5.56760e-02,1.53120e-02
-1.13940e-02,-5.66780e-02,1.53160e-02
-5.05700e-03,-6.84780e-02,1.54240e-02
-5.63800e-03,-6.76210e-02,1.68150e-02
-8.68100e-03,-3.76790e-02,1.50950e-02
3.62530e-02,-7.01799e-03,1.79730e-02
3.71060e-02,-6.80699e-03,1.58850e-02
3.72020e-02,-8.82399e-03,1.72920e-02
3.87720e-02,-2.45900e-02,1.68040e-02
3.90960e-02,-2.36320e-02,1.61030e-02
3.90810e-02,-2.46950e-02,1.54090e-02
3.79790e-02,-8.64100e-03,1.52000e-02
3.81550e-02,-2.85730e-02,1.47310e-02
-3.51600e-03,-6.94040e-02,1.54390e-02
3.73620e-02,-3.16170e-02,1.47430e-02
1.33950e-02,4.86680e-02,1.60020e-02
3.84300e-02,-1.12010e-02,1.59170e-02
3.85090e-02,-1.05550e-02,1.52190e-02
-9.60400e-03,3.49390e-02,1.54790e-02
3.88870e-02,-1.35330e-02,1.59440e-02
5.00500e-03,4.85170e-02,1.47740e-02
1.27480e-02,-7.21530e-02,1.55050e-02
-1.00980e-02,2.92630e-02,1.48090e-02
4.16590e-02,-4.56390e-02,1.55100e-02
9.98100e-03,4.96440e-02,1.73730e-02
-8.89200e-03,2.32470e-02,1.62490e-02
1.47370e-02,-7.06830e-02,1.48580e-02
5.98500e-03,4.89180e-02,1.52500e-02
1.64480e-02,-7.05850e-02,1.55710e-02
4.17060e-02,-5.16250e-02,1.83530e-02
4.17640e-02,-5.16300e-02,1.76520e-02
4.16520e-02,-5.32310e-02,1.83610e-02
2.63130e-02,4.62760e-02,1.63120e-02
3.32780e-02,2.73210e-02,1.63000e-02
-7.07900e-03,-6.62410e-02,1.68000e-02
-6.51200e-03,-6.70910e-02,1.61060e-02
-1.86000e-03,-7.04410e-02,1.46880e-02
3.92580e-02,-2.16940e-02,1.60910e-02
2.81690e-02,4.53460e-02,1.56260e-02
4.23800e-03,4.85140e-02,1.52350e-02
3.73050e-02,-6.38070e-02,1.56370e-02
3.49690e-02,-6.78080e-02,1.49470e-02
-4.72000e-04,-7.20890e-02,1.47110e-02
3.43700e-02,-6.87060e-02,1.49480e-02
-6.04000e-03,9.27300e-03,1.49520e-02
-6.44200e-03,8.20400e-03,1.42550e-02
-5.66100e-03,1.03280e-02,1.61530e-02
-6.18800e-03,7.26701e-03,1.56570e-02
3.04200e-02,4.30210e-02,1.61640e-02
2.96720e-02,4.40220e-02,1.56420e-02
-9.84500e-03,-2.55710e-02,1.49950e-02
-8.30300e-03,-1.74299e-03,1.57100e-02
3.21320e-02,1.55280e-02,1.70820e-02
-8.48000e-03,-2.62699e-03,1.57140e-02
3.15660e-02,1.23250e-02,1.71020e-02
3.12580e-02,1.03280e-02,1.78100e-02
7.97900e-03,-7.39380e-02,1.54830e-02
-8.19400e-03,-5.72599e-03,1.71370e-02
-8.98600e-03,-7.65699e-03,1.64390e-02
8.97300e-03,-7.37140e-02,1.61920e-02
-1.01850e-02,3.12410e-02,1.54910e-02
-1.00670e-02,3.30020e-02,1.54830e-02
-9.98400e-03,3.22610e-02,1.61840e-02
4.08380e-02,-4.19890e-02,1.75740e-02
4.07160e-02,-4.10660e-02,1.55140e-02
1.09430e-02,-7.30900e-02,1.62020e-02
3.24720e-02,6.31201e-03,1.64510e-02
3.22280e-02,7.42101e-03,1.64390e-02
-1.01440e-02,-1.07220e-02,1.50530e-02
4.17410e-02,-4.66580e-02,1.55100e-02
-9.70300e-03,-1.36410e-02,1.64670e-02
-9.88900e-03,-1.56330e-02,1.63120e-02
4.18370e-02,-5.16310e-02,1.62570e-02
-7.81500e-03,-3.48080e-02,1.57770e-02
-8.52600e-03,-3.66700e-02,1.78920e-02
3.34740e-02,3.03170e-02,1.55800e-02
3.31930e-02,3.13120e-02,1.69700e-02
3.34560e-02,3.23080e-02,1.55640e-02
3.92960e-02,-1.96990e-02,1.60790e-02
3.41690e-02,6.85005e-04,1.65050e-02
3.48130e-02,-1.20599e-03,1.65200e-02
-1.03560e-02,-4.34220e-02,1.72220e-02
2.59640e-02,-7.13950e-02,1.49250e-02
2.80180e-02,-7.13290e-02,1.63270e-02
3.82280e-02,-6.27880e-02,1.70320e-02
3.58540e-02,-6.52750e-02,1.63350e-02
2.99740e-02,-7.09100e-02,1.56340e-02
3.09300e-02,-7.06070e-02,1.56410e-02
-1.02230e-02,-1.96370e-02,1.56480e-02
-6.68400e-03,4.15740e-02,1.66140e-02
3.20760e-02,1.65810e-02,1.77760e-02
3.23170e-02,1.83500e-02,1.77640e-02
-8.44800e-03,3.89790e-02,1.66180e-02
-1.14250e-02,-5.24770e-02,1.65830e-02
2.42800e-03,4.80180e-02,1.80310e-02
1.59100e-03,4.74560e-02,2.01310e-02
9.37000e-04,4.66890e-02,1.87290e-02
-8.59600e-03,-2.72870e-02,1.71130e-02
-9.27900e-03,-2.56160e-02,1.63970e-02
-7.66700e-03,-3.32520e-02,1.50680e-02
1.79770e-02,4.78850e-02,1.41550e-02
-9.33300e-03,-3.95750e-02,1.65010e-02
2.43890e-02,4.70150e-02,1.60910e-02
-1.83300e-03,-7.03920e-02,1.53890e-02
3.94370e-02,-1.77050e-02,1.53700e-02
-8.40300e-03,-6.48600e-02,1.60830e-02
3.83520e-02,-2.75870e-02,1.54250e-02
3.78430e-02,-2.84200e-02,1.67490e-02
3.85000e-02,-2.65810e-02,1.61140e-02
3.74220e-02,-3.15980e-02,1.54400e-02
2.45900e-03,-7.33380e-02,1.68970e-02
-4.09500e-03,4.40320e-02,1.59130e-02
-4.80900e-03,4.32630e-02,1.66140e-02
3.76710e-02,-3.25620e-02,1.54520e-02
3.77170e-02,-3.24300e-02,1.60750e-02
1.22000e-03,4.68150e-02,1.66290e-02
2.89300e-03,4.78970e-02,1.59320e-02
5.98500e-03,-7.41950e-02,1.54740e-02
5.02800e-03,4.95710e-02,1.66330e-02
4.08200e-03,4.90790e-02,1.66330e-02
4.16400e-03,4.87900e-02,1.59350e-02
9.97500e-03,-7.34950e-02,1.54940e-02
1.40030e-02,-7.13360e-02,1.62020e-02
-9.65000e-03,2.71970e-02,1.55180e-02
4.14280e-02,-4.76410e-02,1.69160e-02
3.21970e-02,3.74230e-02,1.83220e-02
3.25120e-02,3.75220e-02,1.69200e-02
3.26890e-02,3.44620e-02,1.69470e-02
1.48470e-02,-7.09070e-02,1.62030e-02
-8.76000e-03,2.43330e-02,1.76480e-02
1.54170e-02,-7.06650e-02,1.55560e-02
-8.93800e-03,2.53200e-02,1.76390e-02
-8.57400e-03,2.12600e-02,1.55640e-02
4.17360e-02,-5.42980e-02,1.69700e-02
-7.71900e-03,1.86190e-02,1.48860e-02
1.99490e-02,-7.11480e-02,1.76860e-02
1.79580e-02,-7.09450e-02,1.69740e-02
2.17240e-02,-7.10080e-02,1.56030e-02
2.70270e-02,-7.14520e-02,1.56290e-02
3.94640e-02,-6.12080e-02,1.56290e-02
3.90560e-02,-2.16930e-02,1.67920e-02
-4.22000e-04,-7.19740e-02,1.54120e-02
-2.91000e-04,-7.17390e-02,1.68070e-02
4.76000e-04,-7.24810e-02,1.61800e-02
3.29840e-02,2.03250e-02,1.63540e-02
3.43380e-02,-6.86740e-02,1.56450e-02
3.74070e-02,-3.14260e-02,1.53670e-02
-1.81700e-03,-7.03460e-02,1.60900e-02
-9.91300e-03,-1.66340e-02,1.63190e-02
-4.25900e-03,-6.86670e-02,1.68270e-02
1.54100e-03,-7.29180e-02,1.68850e-02
3.14730e-02,1.46720e-02,1.84770e-02
-8.91500e-03,-2.84270e-02,1.57230e-02
-1.00460e-02,3.12570e-02,1.61980e-02
-9.39300e-03,-7.73799e-03,1.57380e-02
1.18450e-02,-7.26710e-02,1.69000e-02
1.27480e-02,-7.21810e-02,1.69080e-02
-9.27100e-03,-9.63999e-03,1.64430e-02
-7.54400e-03,-3.32140e-02,1.57690e-02
-9.98200e-03,-1.25430e-02,1.57650e-02
-1.00060e-02,-6.11730e-02,1.67530e-02
-7.52800e-03,-3.36400e-02,1.64700e-02
3.28310e-02,3.44950e-02,1.62460e-02
-7.93000e-03,1.93510e-02,1.55760e-02
2.09610e-02,-7.10410e-02,1.62960e-02
2.39660e-02,-7.14460e-02,1.63110e-02
-1.06810e-02,-4.56330e-02,1.72370e-02
-1.07810e-02,-4.76300e-02,1.79540e-02
-6.28900e-03,1.56590e-02,1.56100e-02
4.07790e-02,-5.87570e-02,1.63190e-02
4.06980e-02,-5.86430e-02,1.76980e-02
2.59570e-02,-7.15500e-02,1.63190e-02
-1.11690e-02,-5.06400e-02,1.58740e-02
4.03240e-02,-5.96510e-02,1.70240e-02
3.08700e-02,-7.04170e-02,1.77330e-02
3.97970e-02,-6.05050e-02,1.77250e-02
2.87610e-02,4.46040e-02,1.68410e-02
-9.52800e-03,-1.88070e-02,1.70400e-02
3.35040e-02,-6.91540e-02,1.70400e-02
-5.61300e-03,6.96601e-03,1.70700e-02
-6.13900e-03,6.05900e-03,1.63700e-02
-7.48200e-03,4.09520e-02,1.59130e-02
-2.30500e-03,4.49000e-02,1.66180e-02
-3.06300e-03,4.42310e-02,1.73220e-02
-9.48100e-03,-2.44240e-02,1.63850e-02
6.04100e-03,4.97610e-02,1.66520e-02
-7.53300e-03,-3.21900e-02,1.64590e-02
-7.44800e-03,-3.31900e-02,1.64700e-02
-7.85200e-03,-3.47940e-02,1.64780e-02
-1.06810e-02,-5.89670e-02,1.67340e-02
3.86240e-02,-1.57030e-02,1.74540e-02
3.88870e-02,-1.56600e-02,1.67610e-02
3.90340e-02,-1.76960e-02,1.67690e-02
3.51530e-02,-2.15099e-03,1.65320e-02
-1.09740e-02,-4.86350e-02,1.65600e-02
-9.20200e-03,3.69640e-02,1.59280e-02
-1.12780e-02,-5.04410e-02,1.79690e-02
-1.12390e-02,-5.04540e-02,1.72720e-02
-1.09370e-02,-4.86360e-02,1.72610e-02
-1.14330e-02,-5.26240e-02,1.72880e-02
3.74700e-02,-1.08050e-02,1.80040e-02
3.83300e-02,-3.31760e-02,1.74850e-02
3.74730e-02,-8.75699e-03,1.65980e-02
3.72020e-02,-9.84499e-03,1.79990e-02
3.13810e-02,4.12880e-02,1.68850e-02
3.07370e-02,4.20750e-02,1.75740e-02
5.98700e-03,-7.41040e-02,1.61710e-02
4.10720e-02,-4.36270e-02,1.75860e-02
-9.24800e-03,3.48350e-02,1.68810e-02
-8.83600e-03,3.68050e-02,1.75700e-02
-8.82900e-03,3.57600e-02,1.82790e-02
3.99620e-02,-3.71160e-02,1.68890e-02
-1.14170e-02,-5.36800e-02,1.73960e-02
4.05670e-02,-4.00680e-02,1.62110e-02
3.23560e-02,3.85090e-02,1.69150e-02
-9.68700e-03,3.02790e-02,1.76050e-02
-9.66600e-03,3.18580e-02,1.75940e-02
-9.48800e-03,3.14680e-02,1.82990e-02
4.15430e-02,-4.56360e-02,1.62030e-02
4.15940e-02,-4.96250e-02,1.76320e-02
4.18630e-02,-5.26310e-02,1.62570e-02
3.26650e-02,3.24050e-02,1.83610e-02
2.19520e-02,-7.13180e-02,1.76940e-02
3.74090e-02,-3.04810e-02,1.67650e-02
-6.07100e-03,1.57320e-02,1.70130e-02
3.74680e-02,-3.15040e-02,1.67720e-02
3.83140e-02,-2.06830e-02,1.88840e-02
3.85070e-02,-1.76900e-02,1.81710e-02
2.33470e-02,4.72360e-02,1.74810e-02
-5.70800e-03,1.47970e-02,1.70200e-02
2.70340e-02,4.56230e-02,1.77210e-02
-6.10200e-03,-6.66590e-02,1.82100e-02
-6.24800e-03,-6.68140e-02,1.75090e-02
-7.28000e-03,-6.53440e-02,1.81900e-02
3.87940e-02,-2.25110e-02,1.74970e-02
3.18330e-02,-7.01530e-02,1.63460e-02
3.43000e-02,-6.86120e-02,1.63470e-02
-5.46000e-03,8.28001e-03,1.70670e-02
-6.17200e-03,4.00701e-03,1.70890e-02
-6.11900e-03,4.27201e-03,1.70900e-02
-5.16300e-03,4.28401e-03,1.85040e-02
-6.49100e-03,2.26501e-03,1.71020e-02
2.79820e-02,4.51750e-02,1.70240e-02
5.98300e-03,-7.39890e-02,1.68720e-02
-7.62200e-03,-2.72799e-03,1.71200e-02
-7.42900e-03,1.97005e-04,1.64040e-02
7.96600e-03,-7.36910e-02,1.75780e-02
-7.82300e-03,-3.82399e-03,1.71250e-02
-9.69000e-03,3.29010e-02,1.68890e-02
-8.37200e-03,-2.82560e-02,1.71170e-02
4.01960e-02,-3.80810e-02,1.68970e-02
9.97100e-03,-7.33280e-02,1.75940e-02
3.16510e-02,4.02910e-02,1.75940e-02
1.59200e-02,-7.08800e-02,1.69040e-02
4.11880e-02,-4.70740e-02,1.83180e-02
4.10520e-02,-4.56300e-02,1.83020e-02
3.91110e-02,-1.57050e-02,1.60560e-02
3.29130e-02,3.47701e-03,1.71680e-02
-8.81100e-03,-3.76360e-02,1.71950e-02
-8.52700e-03,2.23230e-02,1.69590e-02
-7.84400e-03,2.04260e-02,1.76750e-02
3.28140e-02,2.82760e-02,1.85540e-02
-6.83100e-03,1.76000e-02,1.77010e-02
2.29560e-02,-7.14390e-02,1.76980e-02
2.49620e-02,-7.15260e-02,1.63160e-02
3.65160e-02,-5.92900e-03,1.65740e-02
3.57450e-02,-4.69399e-03,1.72530e-02
2.70110e-02,-7.14480e-02,1.70230e-02
3.88130e-02,-6.19600e-02,1.77330e-02
2.89700e-02,-7.10630e-02,1.70320e-02
3.59160e-02,-7.10499e-03,1.86630e-02
-3.91800e-03,4.30600e-02,1.87170e-02
-4.58500e-03,4.28610e-02,1.80190e-02
-7.76100e-03,3.98250e-02,1.73220e-02
-8.79000e-03,3.80290e-02,1.66220e-02
3.70120e-02,-1.36260e-02,2.01110e-02
3.79130e-02,-1.48690e-02,1.88560e-02
3.71780e-02,-1.50560e-02,2.02590e-02
-9.08600e-03,-1.15040e-02,1.71600e-02
-8.59500e-03,-1.16950e-02,1.78730e-02
-8.70700e-03,-1.26950e-02,1.78830e-02
-1.11290e-02,-5.59760e-02,1.74160e-02
1.69470e-02,4.88290e-02,1.74230e-02
2.04850e-02,4.82130e-02,1.74540e-02
-1.07890e-02,-5.69160e-02,1.81240e-02
-1.04470e-02,-4.44420e-02,1.79350e-02
-9.22400e-03,-6.30270e-02,1.67650e-02
3.88710e-02,-2.06940e-02,1.74890e-02
3.90820e-02,-1.96990e-02,1.67800e-02
-1.77800e-03,-7.02850e-02,1.67840e-02
3.84330e-02,-2.36890e-02,1.82020e-02
3.81510e-02,-2.64810e-02,1.75160e-02
2.96310e-02,4.37400e-02,1.68500e-02
-1.33200e-03,4.52210e-02,1.80280e-02
1.24000e-04,4.60920e-02,1.87290e-02
9.52000e-04,4.66790e-02,1.80280e-02
4.03500e-02,-3.90760e-02,1.83030e-02
3.99400e-02,-3.71160e-02,1.82870e-02
8.97000e-03,-7.35520e-02,1.75860e-02
3.38100e-03,-7.36370e-02,1.68530e-02
6.93600e-03,5.01430e-02,1.80590e-02
7.63900e-03,5.12400e-02,2.01420e-02
-1.11310e-02,-5.36640e-02,1.88020e-02
-9.89000e-03,2.92750e-02,1.62070e-02
1.18270e-02,-7.26080e-02,1.83030e-02
-9.85700e-03,3.02670e-02,1.69040e-02
1.54840e-02,-7.10080e-02,1.76090e-02
-9.60900e-03,2.82780e-02,1.69190e-02
-8.55900e-03,2.33500e-02,1.76520e-02
4.13970e-02,-5.46220e-02,1.90760e-02
4.11490e-02,-5.62020e-02,1.90850e-02
4.09050e-02,-5.50790e-02,2.11760e-02
3.32080e-02,3.03200e-02,1.69810e-02
3.74680e-02,-3.13780e-02,1.74660e-02
2.49430e-02,-7.15650e-02,1.77100e-02
2.59420e-02,-7.15380e-02,1.77140e-02
-1.63100e-03,-7.01070e-02,1.82520e-02
-8.62100e-03,-1.76180e-02,1.84260e-02
-9.53300e-03,-1.76280e-02,1.70360e-02
-9.06700e-03,-1.56270e-02,1.77130e-02
3.27710e-02,2.62740e-02,1.85620e-02
3.24510e-02,2.37290e-02,1.91200e-02
-5.52200e-03,1.38390e-02,1.70280e-02
2.79750e-02,-7.12160e-02,1.77250e-02
3.87020e-02,-2.35290e-02,1.75010e-02
3.41960e-02,-6.84260e-02,1.77450e-02
3.32940e-02,-6.88310e-02,1.91430e-02
3.48360e-02,-6.76190e-02,1.70360e-02
-9.04700e-03,-2.11890e-02,1.77600e-02
3.93120e-02,-3.51960e-02,1.75740e-02
-8.72900e-03,-2.46070e-02,1.77830e-02
3.01490e-02,4.28860e-02,1.75660e-02
4.42800e-03,-7.35520e-02,1.82560e-02
5.98500e-03,-7.38850e-02,1.75670e-02
-8.46400e-03,-2.62100e-02,1.78020e-02
-9.27900e-03,2.82830e-02,1.83180e-02
-9.52500e-03,3.02830e-02,1.83030e-02
-9.33000e-03,3.02870e-02,1.90070e-02
-8.21900e-03,-8.88599e-03,1.78600e-02
-8.34900e-03,-9.70599e-03,1.78680e-02
-7.30300e-03,-3.21290e-02,1.71600e-02
-7.37800e-03,-3.31970e-02,1.71680e-02
3.28310e-02,2.41301e-03,1.78730e-02
-7.85400e-03,-3.47870e-02,1.71750e-02
3.24960e-02,3.34010e-02,1.83530e-02
3.21280e-02,-9.56994e-04,2.06770e-02
3.15680e-02,-2.41399e-03,2.20620e-02
3.06540e-02,-1.77899e-03,2.27570e-02
3.38220e-02,-4.29995e-04,1.79000e-02
-9.85200e-03,-4.14940e-02,1.79150e-02
3.41400e-02,-2.40299e-03,1.86120e-02
3.52010e-02,-4.19999e-03,1.79420e-02
4.10360e-02,-5.72170e-02,1.83880e-02
3.44930e-02,-3.34799e-03,1.86280e-02
-9.27900e-03,-1.36900e-02,1.71780e-02
3.18600e-02,2.07850e-02,1.98330e-02
3.55330e-02,-6.57070e-02,1.70320e-02
-9.36400e-03,-2.26160e-02,1.70660e-02
3.82690e-02,-1.16330e-02,1.66220e-02
-5.01700e-03,5.29701e-03,1.84990e-02
3.73520e-02,-1.16640e-02,1.87090e-02
-5.80900e-03,4.21210e-02,1.73150e-02
-7.16400e-03,4.06450e-02,1.73190e-02
-3.14100e-03,4.36920e-02,1.87250e-02
3.35800e-03,4.90860e-02,1.80310e-02
3.21800e-03,4.86340e-02,1.73300e-02
-7.66800e-03,-2.59910e-02,1.91930e-02
-7.38900e-03,-2.69620e-02,1.91420e-02
3.13220e-02,9.27501e-03,1.78180e-02
5.96500e-03,5.01450e-02,1.73460e-02
-6.93200e-03,-1.99199e-03,1.78330e-02
-6.72300e-03,-3.09120e-02,1.92540e-02
-6.92400e-03,-3.16430e-02,1.85620e-02
-7.54200e-03,-3.00990e-02,1.78380e-02
1.27190e-02,5.00210e-02,1.87830e-02
1.45780e-02,4.93620e-02,1.81050e-02
1.59400e-02,5.07080e-02,2.15990e-02
1.79810e-02,4.99890e-02,2.09290e-02
1.69880e-02,5.07850e-02,2.23080e-02
-1.03400e-02,-5.88660e-02,1.81400e-02
-9.52500e-03,-6.07120e-02,1.88600e-02
-1.00460e-02,-4.24760e-02,1.86200e-02
1.76440e-02,4.92520e-02,1.88280e-02
1.89540e-02,4.97020e-02,2.09360e-02
-9.14700e-03,-6.16430e-02,1.88640e-02
-8.98400e-03,-6.05560e-02,2.02620e-02
-8.57400e-03,-6.14760e-02,2.02700e-02
-1.04640e-02,-4.56200e-02,1.86400e-02
-8.48100e-03,-6.35500e-02,1.81790e-02
-8.06900e-03,-6.46600e-02,1.74850e-02
-1.06120e-02,-4.66280e-02,1.86470e-02
2.61780e-02,4.60760e-02,1.77170e-02
2.51750e-02,4.64290e-02,1.82020e-02
3.79190e-02,-2.53770e-02,1.89180e-02
3.89580e-02,-3.42590e-02,1.89650e-02
-1.13700e-02,-5.16140e-02,1.79810e-02
-4.72400e-03,-6.81080e-02,1.75240e-02
2.93500e-02,4.35790e-02,1.82520e-02
2.85220e-02,4.43210e-02,1.84340e-02
-8.06100e-03,3.87610e-02,1.80280e-02
4.09800e-03,4.97940e-02,1.80310e-02
3.83950e-02,-1.36400e-02,1.73420e-02
3.09090e-02,4.10330e-02,1.89770e-02
2.76110e-02,4.48100e-02,1.91280e-02
1.45430e-02,-7.12760e-02,1.83060e-02
3.16200e-02,3.83460e-02,1.97080e-02
3.15680e-02,3.93540e-02,1.90000e-02
4.16680e-02,-5.06220e-02,1.83410e-02
-7.71100e-03,2.15270e-02,1.90730e-02
-7.49700e-03,2.05440e-02,1.90770e-02
3.74260e-02,-2.96410e-02,1.74580e-02
3.73020e-02,-3.04960e-02,1.81630e-02
-6.44300e-03,1.70660e-02,1.84060e-02
4.01360e-02,-5.94840e-02,1.91000e-02
-5.70000e-03,1.51980e-02,1.77220e-02
2.69720e-02,-7.13380e-02,1.84190e-02
-5.30500e-03,1.38890e-02,1.77290e-02
3.92450e-02,-6.13400e-02,1.77250e-02
-8.20200e-03,3.76840e-02,1.87320e-02
3.82270e-02,-1.79000e-02,1.88760e-02
-1.71000e-04,-7.15990e-02,1.75740e-02
3.60600e-02,-6.48920e-02,1.77330e-02
3.74710e-02,-6.34490e-02,1.84300e-02
3.18460e-02,1.87310e-02,1.91550e-02
-5.87700e-03,2.78005e-04,1.85220e-02
-5.15000e-03,-1.37499e-03,1.97200e-02
-8.59000e-04,-7.07720e-02,1.82600e-02
-8.03200e-03,-2.30140e-02,1.91580e-02
-5.23200e-03,7.27801e-03,1.77720e-02
4.05700e-02,-4.06260e-02,1.82600e-02
-4.88500e-03,6.76901e-03,1.84810e-02
6.42000e-03,-7.37420e-02,1.82680e-02
5.45000e-03,-7.35410e-02,1.89610e-02
3.05140e-02,1.28750e-02,1.98790e-02
3.02820e-02,1.08680e-02,1.98940e-02
4.08380e-02,-4.26260e-02,1.82790e-02
-9.06200e-03,3.37650e-02,1.82910e-02
-9.03100e-03,3.27200e-02,1.90000e-02
9.96500e-03,-7.32270e-02,1.82950e-02
1.36210e-02,-7.16380e-02,1.76010e-02
3.22730e-02,4.33901e-03,1.78570e-02
-7.14900e-03,-3.29030e-02,1.85700e-02
-7.84300e-03,-3.47860e-02,1.78760e-02
3.23450e-02,2.62101e-03,1.85660e-02
-7.88500e-03,2.35430e-02,1.97580e-02
-6.77500e-03,2.28310e-02,2.18740e-02
-8.63400e-03,-3.76540e-02,2.06890e-02
-8.98400e-03,-3.86160e-02,1.99980e-02
-9.33300e-03,-3.95610e-02,1.86050e-02
-9.55700e-03,-4.05320e-02,1.93100e-02
-5.54500e-03,1.76901e-03,1.85110e-02
2.39510e-02,-7.15220e-02,1.77060e-02
-8.07100e-03,-1.60790e-02,1.91030e-02
-8.00900e-03,-1.50550e-02,1.90930e-02
-6.78600e-03,-1.53670e-02,2.04830e-02
-5.40600e-03,1.54410e-02,1.96160e-02
2.88480e-02,-7.06280e-02,1.98250e-02
2.98540e-02,-7.05110e-02,1.91280e-02
-1.11690e-02,-4.94120e-02,1.86630e-02
-1.12700e-02,-5.04360e-02,1.86710e-02
3.80100e-02,-6.25730e-02,1.98320e-02
3.90490e-02,-6.11750e-02,1.98020e-02
3.54780e-02,-6.56610e-02,1.77330e-02
3.54240e-02,-6.56090e-02,1.84380e-02
3.46810e-02,-6.73720e-02,1.84420e-02
-4.00300e-03,5.97401e-03,1.99010e-02
-4.50700e-03,9.28701e-03,1.91660e-02
-4.52900e-03,5.29101e-03,1.92010e-02
-6.33500e-03,4.12320e-02,1.80160e-02
3.13140e-02,1.53530e-02,1.91700e-02
3.12580e-02,1.68090e-02,1.98520e-02
-7.82300e-03,3.86140e-02,1.87290e-02
-4.38000e-04,4.56740e-02,1.94260e-02
4.78800e-03,5.02480e-02,1.80310e-02
-6.77700e-03,-4.10499e-03,1.85430e-02
1.19750e-02,4.98000e-02,1.80860e-02
3.14030e-02,6.18801e-03,1.85380e-02
-7.08700e-03,-3.20660e-02,1.78610e-02
-4.85500e-03,1.02730e-02,1.84540e-02
-5.18900e-03,1.22820e-02,1.77410e-02
3.74700e-02,-2.86210e-02,1.81470e-02
3.70660e-02,-2.95340e-02,1.95500e-02
3.71120e-02,-2.86140e-02,1.95460e-02
3.73680e-02,-2.82740e-02,1.88450e-02
3.77630e-02,-1.66870e-02,1.95770e-02
2.23670e-02,4.75770e-02,1.88720e-02
-1.01150e-02,-4.34980e-02,1.93290e-02
3.75220e-02,-3.13340e-02,1.88680e-02
2.32890e-02,4.71760e-02,1.88800e-02
3.79490e-02,-2.26810e-02,1.96000e-02
3.75100e-02,-2.42190e-02,2.03200e-02
3.75610e-02,-2.36690e-02,2.03130e-02
-1.12390e-02,-5.26050e-02,1.86900e-02
2.54400e-03,-7.28300e-02,1.89340e-02
3.53200e-03,-7.29680e-02,1.96390e-02
-6.74300e-03,4.03070e-02,1.87210e-02
-8.20000e-05,-7.14320e-02,1.82720e-02
-8.64400e-03,3.67480e-02,1.82720e-02
3.04080e-02,4.18980e-02,1.89690e-02
5.94800e-03,5.05050e-02,1.80500e-02
7.95200e-03,-7.32580e-02,1.96780e-02
8.95400e-03,-7.31610e-02,1.96810e-02
1.57600e-03,-7.27370e-02,1.75900e-02
1.89500e-02,-7.11420e-02,1.83760e-02
1.79210e-02,-7.11120e-02,1.97310e-02
3.21510e-02,3.63360e-02,1.90230e-02
-8.08300e-03,2.42980e-02,1.97510e-02
3.81190e-02,-1.37080e-02,1.80350e-02
-4.97100e-03,1.45500e-02,1.96300e-02
-1.08050e-02,-5.46610e-02,1.95150e-02
4.15460e-02,-5.16160e-02,1.97470e-02
4.13260e-02,-5.06010e-02,2.11380e-02
3.23940e-02,3.13380e-02,1.97630e-02
3.24410e-02,2.92860e-02,1.99450e-02
3.26370e-02,3.02790e-02,1.92440e-02
2.07170e-02,4.87720e-02,2.09520e-02
4.06550e-02,-5.81520e-02,1.90930e-02
3.75950e-02,-1.96840e-02,2.02860e-02
2.49350e-02,-7.15350e-02,1.84110e-02
3.96790e-02,-6.03740e-02,1.91040e-02
2.59300e-02,-7.13970e-02,1.91120e-02
3.82970e-02,-2.16890e-02,1.88950e-02
2.67630e-02,4.53710e-02,1.91200e-02
3.76080e-02,-2.56710e-02,1.96160e-02
3.17400e-02,-6.99110e-02,1.84340e-02
-5.93800e-03,-6.64730e-02,1.89070e-02
-7.04700e-03,-6.52150e-02,1.88990e-02
-6.41900e-03,-6.55360e-02,1.96040e-02
-5.08800e-03,1.39360e-02,1.84260e-02
-4.68400e-03,1.30150e-02,1.91430e-02
-3.78700e-03,1.02880e-02,2.05800e-02
-3.71600e-03,9.14901e-03,2.05880e-02
-8.13700e-03,-2.06090e-02,1.91430e-02
-7.60500e-03,-2.13680e-02,1.98430e-02
2.90880e-02,4.34900e-02,1.91470e-02
-7.49700e-03,-2.34680e-02,1.98600e-02
3.09330e-02,1.33480e-02,1.91810e-02
4.04480e-02,-4.16190e-02,1.96620e-02
4.03580e-02,-4.06790e-02,1.97120e-02
3.02650e-02,9.01901e-03,1.99050e-02
4.01650e-02,-4.16640e-02,2.11180e-02
4.00030e-02,-4.12070e-02,2.25160e-02
3.98470e-02,-4.02150e-02,2.25080e-02
-9.04600e-03,3.12840e-02,1.97050e-02
1.45400e-02,-7.12840e-02,1.90070e-02
1.35630e-02,-7.14760e-02,2.04060e-02
1.44920e-02,-7.11210e-02,2.11110e-02
1.65220e-02,-7.10440e-02,1.83140e-02
4.09790e-02,-4.60910e-02,1.90040e-02
4.11340e-02,-4.70780e-02,1.90150e-02
4.12120e-02,-4.75970e-02,2.04210e-02
-7.08500e-03,-9.18299e-03,1.92750e-02
4.15460e-02,-4.96180e-02,1.90350e-02
-7.41900e-03,-3.43070e-02,2.06770e-02
-6.75900e-03,-3.19800e-02,1.92590e-02
-6.56600e-03,-3.18750e-02,1.99600e-02
-6.89100e-03,-1.23230e-02,1.99900e-02
